2015,2016,2017,2018,2019,2020,2021
64.7437962962963,,91.55099397590361,69.51279411764706,70.88730555555556,48.868734567901235,52.45864457831324
84.85623015873016,,81.23102272727273,71.30056776556776,61.97797325102881,27.042203703703702,43.72206349206349
40.572150997151,32.85473577235772,63.814375,35.69096264367816,36.88787121212121,33.85678985507246,28.35302442528736
93.93278645833334,82.03054545454546,74.64595833333333,73.93083333333334,47.629283625731,47.09733630952381,45.77322916666667
