2015,2016,2017,2018,2019,2020,2021
1744.9686,1770.5675,1689.2574,1867.9453,1791.0383,1671.4346,1656.8113
2200.5215,2181.0913,2432.5664,2426.623,2500.8347,2265.5627,2523.723
922.1242,796.98944,824.51355,853.55176,841.3275,732.32733,765.1494
1775.2595,1386.0021,1489.5592,1831.683,1067.2717,1169.1116,1283.993
