2015,2016,2017,2018,2019,2020,2021
1625.4741,1999.5317,1650.9341,1782.4944,1639.2028,1491.8745,1645.5371
2286.2441,2702.3062,2846.5024,2733.824,2924.5154,2422.9712,2588.0867
1417.8934,1064.8682,1088.743,1250.6068,1243.2074,1047.2152,1094.4878
1900.4272,1476.6462,1411.1721,1726.8868,1048.0405,1241.0448,1236.3622
