2015,2016,2017,2018,2019,2020,2021
898.1822,1014.2717,947.1708,867.60693,997.1406,893.31445,983.6501
2027.2643,2217.609,2382.2297,2291.8755,2466.334,1843.9586,2339.2617
1419.686,1238.8403,1305.1259,1249.0764,1409.9856,1375.0848,1335.0342
1446.1699,1471.6776,1425.7185,1403.8563,1330.3143,1704.561,1119.3855
