2015,2016,2017,2018,2019,2020,2021
1213.0819,1250.9775,1155.4454,1178.0759,1343.4901,1204.9406,1123.2273
1807.8551,1969.5873,1977.7513,2076.271,2151.6392,2240.9138,2062.578
1458.8267,1202.1674,1244.256,1344.5966,1157.721,1176.8517,1233.836
2022.4578,1285.4955,1908.9066,2214.952,1355.9685,1578.5006,1339.119
