2015,2016,2017,2018,2019,2020,2021
0.4110000195214525,0.35366668346493196,0.33833334940330434,0.48800002317875624,0.4023333524431412,0.43600002070888877,0.545000025886111
0.38466668493735295,0.36466668398740393,0.36666668408239883,0.43166668716973317,0.31866668180252117,0.3163333483583604,0.4790000227512792
0.29700001410674304,0.3860000183340162,0.5000000237487257,0.5720000271685421,0.49800002365373075,nan,nan
0.5200000246986747,0.4020000190939754,0.45750002173008397,0.4620000219438225,0.47650002263253555,0.43800002080388367,0.44350002106511965
