2015,2016,2017,2018,2019,2020,2021
0.9393333779492726,0.8166667054562519,0.8006667046962926,0.678000032203272,0.741666701893943,0.8700000413227826,0.7753333701596906
0.4133333529656132,0.552333359567759,0.4390000208513811,0.5180000246036798,0.3453333497357865,0.40566668593479943,0.5083333574778711
0.45825002176570706,0.5255000249599107,0.5755000273347832,0.7766667035563538,0.7200000341981649,0.579500027524773,0.8030000381404534
0.7470000354805961,0.7755000368342735,0.8500000403728336,0.6800000322982669,0.9345000443863681,0.7845000372617505,0.6975000331294723
