2015,2016,2017,2018,2019,2020,2021
0.21709551,0.18248112,0.15322125,0.8552952,0.64725757,0.7494357,1.4547116
0.22843908,0.31747535,0.26321062,1.1874568,1.6195383,1.1112484,3.9715126
0.25614467,0.25264516,1.327362,2.4629984,2.1188269,1.817236,3.9907262
0.20028731,0.16811213,0.4899516,0.40085995,0.6994612,0.47223872,2.1973405
