2015,2016,2017,2018,2019,2020,2021
0.2162221,0.19462146,0.17536414,0.4234004,0.40671763,0.41118082,0.57032555
0.19739276,0.2668903,0.1534443,0.59697205,0.91274124,0.7456297,1.6435665
0.24563971,0.2566346,0.66081405,0.96065253,1.5725316,1.301753,2.0446916
0.18425114,0.22312063,0.42570323,0.5000367,0.40269756,0.48732936,1.2865413
