2015,2016,2017,2018,2019,2020,2021
0.20567463,0.18045492,0.1629069,0.906625,1.1262294,0.8683133,2.0621023
0.24653764,0.2895287,0.21312357,1.2911412,2.0588052,1.5187575,4.200972
0.21378788,0.25515497,1.0037593,1.5362915,2.8127904,2.7543597,4.3781257
0.16141418,0.15020245,0.80079377,0.7503755,1.5196271,1.2500467,3.2255774
