2015,2016,2017,2018,2019,2020,2021
0.25022343,0.1851591,0.16802152,0.82101226,0.73303264,0.7611232,1.5498381
0.20820446,0.29442444,0.23787896,1.1027794,1.5306939,1.0429682,3.4360971
0.2719058,0.25289065,0.90964043,1.6086079,2.3425841,2.229816,3.2231584
0.18608747,0.17268628,0.59840447,0.45574337,0.8027319,0.6747172,2.3879175
