2015,2016,2017,2018,2019,2020,2021
0.43499804,0.4120706,0.38298813,0.6278894,0.5665803,0.607445,1.2878932
0.20851547,0.306903,0.37886345,1.0016655,1.3214852,0.8620863,3.617288
0.13898614,0.1748128,nan,0.97553325,1.4955739,1.1655312,0.21594547
0.33092687,0.28841394,0.49503237,0.44925803,0.4951576,0.41522872,1.6932249
