2015,2016,2017,2018,2019,2020,2021
0.23077027,0.18987279,0.16732828,0.5911909,0.6184477,0.70458823,1.5944939
0.33881435,0.3881332,0.29371688,1.3823805,2.0578606,1.7079939,4.004448
0.27436632,0.27797806,0.84433484,1.2817848,2.7770193,2.279224,4.6581197
0.2101202,0.17763364,0.61090374,0.5700029,0.8880664,0.75539845,3.426097
